idx,y_pred,y_true,residual
804,5.296378,4.728029,0.568349
805,5.489961,4.000000,1.489961
806,5.826076,6.049218,-0.223142
807,5.426413,4.826075,0.600338
808,4.774577,5.760422,-0.985846
809,4.115238,4.041393,0.073846
810,5.158742,5.009876,0.148866
811,5.152976,5.029384,0.123593
812,5.749686,5.544812,0.204874
813,5.248861,5.041393,0.207468
815,4.733833,5.045323,-0.311490
816,4.949931,4.017868,0.932063
817,4.324643,5.961895,-1.637253
818,3.693867,4.022428,-0.328561
819,5.487238,4.468347,1.018891
820,5.716177,5.748188,-0.032011
821,4.939661,4.389095,0.550566
822,4.496978,4.178977,0.318002
824,4.949873,4.000000,0.949873
826,5.233163,5.689309,-0.456146
827,5.479595,5.851258,-0.371663
829,4.320414,4.049218,0.271196
830,5.601659,4.716003,0.885656
831,4.881861,6.763428,-1.881567
832,5.601644,3.832509,1.769136
833,5.115622,5.079181,0.036440
834,4.774389,3.477121,1.297268
835,4.949794,5.285557,-0.335763
836,5.931112,6.255273,-0.324161
837,4.905884,4.845098,0.060786
838,5.937045,6.079181,-0.142136
839,4.599430,4.404834,0.194596
840,5.752276,4.799823,0.952453
841,5.293348,6.698970,-1.405622
842,4.496834,3.494155,1.002680
843,5.707610,6.079181,-0.371571
844,5.774300,4.017033,1.757267
845,4.779477,4.544068,0.235409
846,4.895410,3.342423,1.552987
847,3.401954,4.102777,-0.700822
849,5.333873,6.000000,-0.666127
851,5.387106,4.562174,0.824932
852,5.531586,4.445604,1.085982
853,5.292030,5.477121,-0.185091
854,5.320035,5.064458,0.255577
855,5.514419,7.176091,-1.661672
856,5.907503,6.041393,-0.133890
857,6.018654,5.541579,0.477074
858,4.934821,4.994317,-0.059496
859,5.543895,5.079181,0.464714
860,4.768796,4.542825,0.225971
861,5.613500,6.477121,-0.863622
862,5.464763,5.571709,-0.106945
863,5.905951,6.633468,-0.727517
864,6.530216,6.363048,0.167169
865,4.438112,4.212188,0.225925
866,5.086182,4.972619,0.113563
867,5.139397,6.079181,-0.939784
869,5.411904,4.704854,0.707050
870,5.400563,5.518514,-0.117951
871,4.209715,4.953663,-0.743948
873,4.908827,4.117271,0.791555
